24,0,40,0
95,40,40,0
93,80,40,0
98,120,40,0
94,160,40,0
92,200,40,0
92,240,40,0
93,280,40,0
92,320,40,0
89,360,40,0
90,400,40,0
88,440,40,0
89,480,40,0
86,520,40,0
83,560,40,0
77,600,40,0
84,640,40,0
76,680,40,0
77,720,40,0
70,760,40,0
64,800,40,0
59,840,40,0
55,880,40,0
46,920,40,0
48,960,40,0
0,1000,40,0
42,1040,40,0
0,1080,40,0
0,1120,40,0
0,1160,40,0
0,1200,40,0
0,1240,40,0
0,1280,40,0
0,1320,40,0
0,1360,40,0
0,1400,40,0
0,1440,40,0
52,1480,40,0
0,1520,40,0
0,1560,40,0
35,1600,40,0
33,1640,40,0
46,1680,40,0
42,1720,40,0
49,1760,40,0
50,1800,40,0
40,1840,40,0
41,1880,40,0
51,1920,40,0
0,1960,40,0
46,2000,40,0
0,2040,40,0
44,2080,40,0
0,2120,40,0
39,2160,40,0
0,2200,40,0
0,2240,40,0
0,2280,40,0
0,2320,40,0
0,2360,40,0
0,2400,40,0
44,2440,40,0
43,2480,40,0
46,2520,40,0
52,2560,40,0
52,2600,40,0
51,2640,40,0
50,2680,40,0
51,2720,40,0
50,2760,40,0
51,2800,40,0
51,2840,40,0
52,2880,40,0
52,2920,40,0
51,2960,40,0
50,3000,40,0
51,3040,40,0
51,3080,40,0
49,3120,40,0
51,3160,40,0
51,3200,40,0
52,3240,40,0
54,3280,40,0
51,3320,40,0
46,3360,40,0
56,3400,40,0
51,3440,40,0
52,3480,40,0
50,3520,40,0
50,3560,40,0
51,3600,40,0
51,3640,40,0
50,3680,40,0
51,3720,40,0
49,3760,40,0
52,3800,40,0
51,3840,40,0
50,3880,40,0
51,3920,40,0
49,3960,40,0
51,4000,40,0
50,4040,40,0
49,4080,40,0
50,4120,40,0
50,4160,40,0
51,4200,40,0
51,4240,40,0
50,4280,40,0
50,4320,40,0
49,4360,40,0
50,4400,40,0
51,4440,40,0
51,4480,40,0
51,4520,40,0
47,4560,40,0
44,4600,40,0
46,4640,40,0
37,4680,40,0
37,4720,40,0
35,4760,40,0
24,4800,40,0
24,4840,40,0
24,4880,40,0
24,4920,40,0
19,4960,40,0
22,5000,40,0
19,5040,40,0
24,5080,40,0
20,5120,40,0
24,5160,40,0
28,5200,40,0
23,5240,40,0
22,5280,40,0
30,5320,40,0
25,5360,40,0
25,5400,40,0
24,5440,40,0
28,5480,40,0
25,5520,40,0
24,5560,40,0
24,5600,40,0
29,5640,40,0
28,5680,40,0
29,5720,40,0
24,5760,40,0
28,5800,40,0
25,5840,40,0
25,5880,40,0
24,5920,40,0
23,5960,40,0
24,6000,40,0
25,6040,40,0
28,6080,40,0
23,6120,40,0
23,6160,40,0
29,6200,40,0
25,6240,40,0
25,6280,40,0
25,6320,40,0
25,6360,40,0
28,0,80,0
92,40,80,0
100,80,80,0
98,120,80,0
94,160,80,0
92,200,80,0
90,240,80,0
90,280,80,0
90,320,80,0
90,360,80,0
93,400,80,0
87,440,80,0
89,480,80,0
102,520,80,0
99,560,80,0
99,600,80,0
92,640,80,0
87,680,80,0
77,720,80,0
64,760,80,0
46,800,80,0
47,840,80,0
0,880,80,0
0,920,80,0
0,960,80,0
0,1000,80,0
48,1040,80,0
47,1080,80,0
0,1120,80,0
0,1160,80,0
0,1200,80,0
0,1240,80,0
0,1280,80,0
0,1320,80,0
47,1360,80,0
39,1400,80,0
0,1440,80,0
42,1480,80,0
38,1520,80,0
50,1560,80,0
44,1600,80,0
48,1640,80,0
43,1680,80,0
43,1720,80,0
42,1760,80,0
44,1800,80,0
51,1840,80,0
47,1880,80,0
39,1920,80,0
35,1960,80,0
41,2000,80,0
42,2040,80,0
47,2080,80,0
44,2120,80,0
0,2160,80,0
0,2200,80,0
5283,2240,80,0
41,2280,80,0
48,2320,80,0
38,2360,80,0
44,2400,80,0
43,2440,80,0
50,2480,80,0
52,2520,80,0
52,2560,80,0
51,2600,80,0
51,2640,80,0
51,2680,80,0
51,2720,80,0
51,2760,80,0
52,2800,80,0
51,2840,80,0
52,2880,80,0
50,2920,80,0
50,2960,80,0
54,3000,80,0
51,3040,80,0
52,3080,80,0
51,3120,80,0
52,3160,80,0
50,3200,80,0
54,3240,80,0
51,3280,80,0
54,3320,80,0
51,3360,80,0
52,3400,80,0
52,3440,80,0
51,3480,80,0
51,3520,80,0
51,3560,80,0
48,3600,80,0
49,3640,80,0
51,3680,80,0
51,3720,80,0
50,3760,80,0
51,3800,80,0
50,3840,80,0
51,3880,80,0
50,3920,80,0
50,3960,80,0
50,4000,80,0
51,4040,80,0
50,4080,80,0
51,4120,80,0
51,4160,80,0
51,4200,80,0
51,4240,80,0
52,4280,80,0
52,4320,80,0
52,4360,80,0
52,4400,80,0
51,4440,80,0
52,4480,80,0
50,4520,80,0
52,4560,80,0
36,4600,80,0
25,4640,80,0
25,4680,80,0
28,4720,80,0
24,4760,80,0
30,4800,80,0
32,4840,80,0
25,4880,80,0
25,4920,80,0
25,4960,80,0
20,5000,80,0
20,5040,80,0
23,5080,80,0
20,5120,80,0
23,5160,80,0
23,5200,80,0
22,5240,80,0
25,5280,80,0
23,5320,80,0
23,5360,80,0
28,5400,80,0
28,5440,80,0
28,5480,80,0
28,5520,80,0
24,5560,80,0
24,5600,80,0
25,5640,80,0
25,5680,80,0
29,5720,80,0
28,5760,80,0
23,5800,80,0
25,5840,80,0
24,5880,80,0
24,5920,80,0
28,5960,80,0
32,6000,80,0
25,6040,80,0
22,6080,80,0
24,6120,80,0
24,6160,80,0
23,6200,80,0
28,6240,80,0
28,6280,80,0
29,6320,80,0
24,6360,80,0
28,0,120,0
103,40,120,0
102,80,120,0
104,120,120,0
100,160,120,0
88,200,120,0
90,240,120,0
86,280,120,0
90,320,120,0
87,360,120,0
88,400,120,0
81,440,120,0
80,480,120,0
71,520,120,0
61,560,120,0
52,600,120,0
55,640,120,0
55,680,120,0
52,720,120,0
0,760,120,0
0,800,120,0
0,840,120,0
0,880,120,0
0,920,120,0
0,960,120,0
0,1000,120,0
0,1040,120,0
48,1080,120,0
40,1120,120,0
39,1160,120,0
46,1200,120,0
46,1240,120,0
47,1280,120,0
0,1320,120,0
40,1360,120,0
41,1400,120,0
46,1440,120,0
41,1480,120,0
0,1520,120,0
40,1560,120,0
43,1600,120,0
46,1640,120,0
43,1680,120,0
36,1720,120,0
37,1760,120,0
39,1800,120,0
41,1840,120,0
36,1880,120,0
42,1920,120,0
38,1960,120,0
0,2000,120,0
50,2040,120,0
40,2080,120,0
38,2120,120,0
46,2160,120,0
35,2200,120,0
47,2240,120,0
43,2280,120,0
42,2320,120,0
50,2360,120,0
50,2400,120,0
48,2440,120,0
54,2480,120,0
51,2520,120,0
51,2560,120,0
52,2600,120,0
52,2640,120,0
51,2680,120,0
51,2720,120,0
51,2760,120,0
51,2800,120,0
50,2840,120,0
51,2880,120,0
51,2920,120,0
51,2960,120,0
52,3000,120,0
49,3040,120,0
50,3080,120,0
51,3120,120,0
50,3160,120,0
49,3200,120,0
50,3240,120,0
50,3280,120,0
51,3320,120,0
50,3360,120,0
52,3400,120,0
50,3440,120,0
50,3480,120,0
50,3520,120,0
51,3560,120,0
51,3600,120,0
52,3640,120,0
51,3680,120,0
52,3720,120,0
52,3760,120,0
51,3800,120,0
51,3840,120,0
51,3880,120,0
51,3920,120,0
52,3960,120,0
51,4000,120,0
52,4040,120,0
54,4080,120,0
51,4120,120,0
51,4160,120,0
51,4200,120,0
51,4240,120,0
49,4280,120,0
50,4320,120,0
50,4360,120,0
50,4400,120,0
51,4440,120,0
51,4480,120,0
52,4520,120,0
52,4560,120,0
51,4600,120,0
50,4640,120,0
50,4680,120,0
52,4720,120,0
51,4760,120,0
52,4800,120,0
52,4840,120,0
52,4880,120,0
53,4920,120,0
52,4960,120,0
52,5000,120,0
49,5040,120,0
43,5080,120,0
43,5120,120,0
39,5160,120,0
39,5200,120,0
33,5240,120,0
33,5280,120,0
23,5320,120,0
29,5360,120,0
29,5400,120,0
28,5440,120,0
19,5480,120,0
24,5520,120,0
28,5560,120,0
23,5600,120,0
23,5640,120,0
25,5680,120,0
24,5720,120,0
24,5760,120,0
20,5800,120,0
24,5840,120,0
22,5880,120,0
23,5920,120,0
25,5960,120,0
33,6000,120,0
33,6040,120,0
24,6080,120,0
28,6120,120,0
23,6160,120,0
22,6200,120,0
23,6240,120,0
24,6280,120,0
22,6320,120,0
22,6360,120,0
25,0,160,0
95,40,160,0
93,80,160,0
99,120,160,0
99,160,160,0
98,200,160,0
92,240,160,0
90,280,160,0
85,320,160,0
90,360,160,0
89,400,160,0
83,440,160,0
76,480,160,0
69,520,160,0
57,560,160,0
54,600,160,0
46,640,160,0
0,680,160,0
52,720,160,0
36,760,160,0
0,800,160,0
0,840,160,0
0,880,160,0
0,920,160,0
0,960,160,0
0,1000,160,0
38,1040,160,0
49,1080,160,0
39,1120,160,0
49,1160,160,0
0,1200,160,0
0,1240,160,0
41,1280,160,0
51,1320,160,0
52,1360,160,0
41,1400,160,0
52,1440,160,0
42,1480,160,0
46,1520,160,0
49,1560,160,0
42,1600,160,0
42,1640,160,0
40,1680,160,0
42,1720,160,0
46,1760,160,0
44,1800,160,0
38,1840,160,0
42,1880,160,0
42,1920,160,0
50,1960,160,0
48,2000,160,0
49,2040,160,0
41,2080,160,0
49,2120,160,0
55,2160,160,0
42,2200,160,0
44,2240,160,0
42,2280,160,0
32,2320,160,0
48,2360,160,0
42,2400,160,0
41,2440,160,0
49,2480,160,0
47,2520,160,0
43,2560,160,0
48,2600,160,0
48,2640,160,0
47,2680,160,0
55,2720,160,0
49,2760,160,0
50,2800,160,0
51,2840,160,0
49,2880,160,0
47,2920,160,0
50,2960,160,0
52,3000,160,0
49,3040,160,0
48,3080,160,0
51,3120,160,0
50,3160,160,0
47,3200,160,0
51,3240,160,0
50,3280,160,0
51,3320,160,0
47,3360,160,0
48,3400,160,0
50,3440,160,0
48,3480,160,0
48,3520,160,0
51,3560,160,0
49,3600,160,0
49,3640,160,0
50,3680,160,0
50,3720,160,0
51,3760,160,0
51,3800,160,0
49,3840,160,0
50,3880,160,0
51,3920,160,0
52,3960,160,0
51,4000,160,0
52,4040,160,0
52,4080,160,0
52,4120,160,0
52,4160,160,0
51,4200,160,0
52,4240,160,0
53,4280,160,0
52,4320,160,0
52,4360,160,0
52,4400,160,0
54,4440,160,0
50,4480,160,0
44,4520,160,0
39,4560,160,0
40,4600,160,0
35,4640,160,0
32,4680,160,0
28,4720,160,0
32,4760,160,0
29,4800,160,0
20,4840,160,0
14,4880,160,0
19,4920,160,0
23,4960,160,0
22,5000,160,0
23,5040,160,0
22,5080,160,0
25,5120,160,0
23,5160,160,0
24,5200,160,0
24,5240,160,0
24,5280,160,0
24,5320,160,0
22,5360,160,0
23,5400,160,0
24,5440,160,0
22,5480,160,0
19,5520,160,0
28,5560,160,0
23,5600,160,0
22,5640,160,0
25,5680,160,0
22,5720,160,0
22,5760,160,0
24,5800,160,0
22,5840,160,0
22,5880,160,0
24,5920,160,0
23,5960,160,0
22,6000,160,0
23,6040,160,0
22,6080,160,0
23,6120,160,0
23,6160,160,0
25,6200,160,0
22,6240,160,0
24,6280,160,0
28,6320,160,0
22,6360,160,0
22,40,200,0
99,80,200,0
100,120,200,0
92,160,200,0
94,200,200,0
91,240,200,0
81,280,200,0
82,320,200,0
78,360,200,0
86,400,200,0
74,440,200,0
70,480,200,0
55,520,200,0
59,560,200,0
57,600,200,0
48,640,200,0
50,680,200,0
47,720,200,0
42,760,200,0
38,800,200,0
43,840,200,0
41,880,200,0
51,920,200,0
44,960,200,0
42,1000,200,0
50,1040,200,0
39,1080,200,0
40,1120,200,0
50,1160,200,0
46,1200,200,0
40,1240,200,0
48,1280,200,0
51,1320,200,0
44,1360,200,0
39,1400,200,0
37,1440,200,0
48,1480,200,0
42,1520,200,0
46,1560,200,0
41,1600,200,0
48,1640,200,0
48,1680,200,0
34,1720,200,0
49,1760,200,0
40,1800,200,0
41,1840,200,0
44,1880,200,0
43,1920,200,0
36,1960,200,0
42,2000,200,0
48,2040,200,0
48,2080,200,0
40,2120,200,0
50,2160,200,0
39,2200,200,0
35,2240,200,0
43,2280,200,0
44,2320,200,0
34,2360,200,0
42,2400,200,0
50,2440,200,0
41,2480,200,0
44,2520,200,0
43,2560,200,0
51,2600,200,0
47,2640,200,0
