8,1,0,1
8,11,0,1
9,21,0,1
4,31,0,1
9,41,0,1
8,51,0,1
4,61,0,1
7,71,0,1
8,81,0,1
7,91,0,1
8,101,0,1
8,111,0,1
7,121,0,1
8,131,0,1
4,141,0,1
8,151,0,1
8,161,0,1
7,171,0,1
8,181,0,1
7,191,0,1
8,201,0,1
8,211,0,1
8,221,0,1
8,231,0,1
7,241,0,1
7,251,0,1
8,261,0,1
8,271,0,1
7,281,0,1
9,291,0,1
8,301,0,1
8,311,0,1
8,321,0,1
8,331,0,1
8,341,0,1
8,351,0,1
8,361,0,1
7,371,0,1
8,381,0,1
8,391,0,1
9,401,0,1
9,411,0,1
10,421,0,1
12,431,0,1
10,441,0,1
9,451,0,1
13,461,0,1
13,471,0,1
14,481,0,1
14,491,0,1
14,501,0,1
18,511,0,1
17,521,0,1
18,531,0,1
20,541,0,1
19,551,0,1
22,561,0,1
23,571,0,1
23,581,0,1
24,591,0,1
29,601,0,1
29,611,0,1
29,621,0,1
29,631,0,1
29,641,0,1
30,651,0,1
32,661,0,1
29,671,0,1
30,681,0,1
29,691,0,1
29,701,0,1
32,711,0,1
30,721,0,1
37,731,0,1
32,741,0,1
24,751,0,1
29,761,0,1
35,771,0,1
29,781,0,1
25,791,0,1
30,801,0,1
32,811,0,1
32,821,0,1
32,831,0,1
33,841,0,1
32,851,0,1
30,861,0,1
30,871,0,1
34,881,0,1
35,891,0,1
36,901,0,1
36,911,0,1
33,921,0,1
34,931,0,1
33,941,0,1
34,951,0,1
34,961,0,1
34,971,0,1
34,981,0,1
34,991,0,1
32,1001,0,1
35,1011,0,1
34,1021,0,1
34,1031,0,1
33,1041,0,1
35,1051,0,1
34,1061,0,1
37,1071,0,1
37,1081,0,1
34,1091,0,1
33,1101,0,1
34,1111,0,1
35,1121,0,1
36,1131,0,1
33,1141,0,1
36,1151,0,1
34,1161,0,1
33,1171,0,1
35,1181,0,1
37,1191,0,1
34,1201,0,1
35,1211,0,1
35,1221,0,1
32,1231,0,1
36,1241,0,1
34,1251,0,1
34,1261,0,1
35,1271,0,1
35,1281,0,1
36,1291,0,1
36,1301,0,1
35,1311,0,1
34,1321,0,1
35,1331,0,1
34,1341,0,1
33,1351,0,1
34,1361,0,1
33,1371,0,1
32,1381,0,1
33,1391,0,1
35,1401,0,1
32,1411,0,1
32,1421,0,1
33,1431,0,1
33,1441,0,1
33,1451,0,1
34,1461,0,1
35,1471,0,1
32,1481,0,1
33,1491,0,1
30,1501,0,1
32,1511,0,1
33,1521,0,1
32,1531,0,1
30,1541,0,1
28,1551,0,1
32,1561,0,1
30,1571,0,1
32,1581,0,1
32,1591,0,1
30,1601,0,1
30,1611,0,1
28,1621,0,1
33,1631,0,1
32,1641,0,1
32,1651,0,1
30,1661,0,1
30,1671,0,1
30,1681,0,1
33,1691,0,1
30,1701,0,1
30,1711,0,1
32,1721,0,1
